time,angle
24.928,-51.680
24.945,-52.383
24.962,-57.480
24.978,-57.480
24.995,-57.832
25.011,-60.293
25.029,-62.402
25.045,-62.402
25.061,-62.402
25.078,-62.578
25.095,-62.578
25.112,-62.754
25.128,-62.754
25.144,-62.754
25.162,-62.754
25.178,-62.754
25.195,-62.754
25.211,-62.754
25.228,-62.754
25.245,-62.578
25.261,-62.402
25.277,-62.051
25.295,-60.645
25.311,-56.777
25.328,-56.426
25.344,-55.195
25.361,-50.449
25.378,-49.395
25.394,-48.516
25.411,-42.187
25.428,-41.660
25.444,-40.430
25.461,-33.750
25.477,-32.871
25.495,-28.652
25.511,-23.203
25.527,-23.203
25.544,-16.875
25.561,-15.117
25.578,-10.195
25.594,-5.098
25.609,-4.746
25.626,0.879
25.640,2.285
25.654,7.559
25.669,9.316
25.683,12.129
25.699,15.996
25.715,17.578
25.730,22.324
w
